season,age,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,award_share
1996,26.0,81.0,81.0,36.3,4.4,9.9,0.444,0.0,0.2,0.2,4.3,9.7,0.448,0.445,2.5,3.3,0.77,2.7,4.3,6.9,2.0,1.0,1.2,1.6,3.1,11.3,0.0
1996,27.0,68.0,0.0,9.9,1.1,2.8,0.406,0.0,0.2,0.091,1.1,2.7,0.425,0.409,0.4,0.7,0.609,0.3,0.7,1.0,1.1,0.8,0.2,0.5,1.3,2.7,0.0
1996,30.0,71.0,9.0,22.4,3.4,6.3,0.543,0.0,0.0,0.0,3.4,6.3,0.545,0.543,1.8,2.5,0.718,1.8,3.1,4.9,0.7,0.4,0.3,1.2,3.3,8.6,0.0
1996,27.0,74.0,0.0,10.0,1.5,3.3,0.463,0.5,1.2,0.444,1.0,2.1,0.474,0.545,0.2,0.3,0.636,0.6,0.9,1.5,0.8,0.5,0.1,0.5,0.9,3.8,0.0
1996,28.0,46.0,0.0,10.0,1.4,3.5,0.407,0.6,1.6,0.361,0.9,2.0,0.444,0.488,0.3,0.4,0.8,0.4,0.9,1.3,0.4,0.4,0.2,0.5,1.1,3.8,0.0
1996,25.0,20.0,20.0,34.7,4.6,10.3,0.447,1.9,4.9,0.378,2.8,5.4,0.509,0.536,2.1,2.8,0.75,1.3,3.6,4.9,2.4,1.4,0.7,2.2,3.8,13.2,0.0
1996,23.0,61.0,3.0,8.1,1.0,2.8,0.376,0.0,0.0,,1.0,2.8,0.376,0.376,1.0,1.5,0.656,0.7,1.0,1.8,0.2,0.2,0.2,0.7,1.2,3.1,0.0
1996,25.0,61.0,3.0,14.1,1.4,3.8,0.384,0.2,1.0,0.217,1.2,2.8,0.444,0.413,0.8,1.4,0.578,0.5,1.5,1.9,1.1,0.7,0.2,1.1,1.7,3.9,0.0
1996,22.0,57.0,0.0,9.6,1.2,2.8,0.438,0.0,0.0,0.0,1.2,2.8,0.441,0.438,0.7,1.2,0.588,0.9,1.1,1.9,0.4,0.2,0.1,0.8,1.6,3.2,0.0
1996,34.0,82.0,80.0,32.1,2.7,4.8,0.556,0.0,0.0,0.0,2.7,4.8,0.557,0.556,0.6,1.1,0.543,3.5,5.4,8.9,0.6,1.1,1.0,0.7,2.6,6.0,0.0
1996,29.0,51.0,1.0,6.4,0.9,1.6,0.554,0.0,0.0,,0.9,1.6,0.554,0.554,0.4,0.7,0.5,0.8,1.3,2.2,0.1,0.2,0.1,0.7,1.4,2.2,0.0
1996,27.0,82.0,82.0,32.9,5.5,10.8,0.503,0.0,0.1,0.0,5.5,10.8,0.506,0.503,3.0,4.3,0.713,2.0,5.6,7.6,2.2,1.1,2.6,1.7,3.7,13.9,0.0
1996,34.0,80.0,0.0,19.2,2.9,6.4,0.457,0.0,0.0,0.0,2.9,6.3,0.46,0.457,1.4,1.8,0.792,0.9,1.6,2.5,0.9,0.4,0.8,1.0,3.2,7.3,0.0
1996,21.0,60.0,10.0,9.8,1.5,3.6,0.415,0.2,0.7,0.262,1.3,2.9,0.451,0.44,0.8,1.0,0.817,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.3,4.0,0.0
1996,26.0,61.0,0.0,27.6,4.7,10.8,0.439,1.2,3.4,0.348,3.5,7.3,0.482,0.495,3.9,4.7,0.825,0.8,2.2,3.1,4.6,0.9,0.1,2.6,2.7,14.5,0.0
1996,27.0,73.0,26.0,14.3,1.2,3.0,0.417,0.0,0.0,0.0,1.2,2.9,0.419,0.417,1.0,1.3,0.729,1.2,2.2,3.4,0.3,0.4,1.1,0.7,2.4,3.4,0.0
1996,26.0,78.0,71.0,33.7,8.2,15.4,0.53,0.7,2.4,0.277,7.5,13.1,0.576,0.552,4.2,5.2,0.804,2.8,4.1,6.9,1.5,1.2,0.3,2.1,1.8,21.2,0.0
1996,28.0,56.0,50.0,33.3,5.2,12.1,0.426,2.2,6.0,0.371,2.9,6.1,0.48,0.518,1.5,2.0,0.735,0.4,2.2,2.6,3.0,0.8,0.2,1.4,2.1,14.0,0.0
1996,24.0,70.0,70.0,33.2,6.1,12.9,0.471,0.7,2.2,0.338,5.3,10.7,0.498,0.499,2.2,3.1,0.706,1.0,2.5,3.4,2.2,1.0,0.3,1.8,2.9,15.1,0.0
1996,27.0,74.0,0.0,8.8,1.0,2.4,0.408,0.5,1.3,0.378,0.5,1.1,0.444,0.511,0.2,0.4,0.654,0.7,1.4,2.1,0.4,0.3,0.2,0.3,0.9,2.7,0.0
1996,23.0,28.0,0.0,8.9,0.9,2.8,0.316,0.5,1.7,0.277,0.4,1.1,0.375,0.399,0.8,1.0,0.815,0.0,0.6,0.7,1.1,0.3,0.0,1.0,0.8,3.0,0.0
1996,28.0,78.0,54.0,30.9,4.2,10.0,0.416,1.2,3.3,0.367,2.9,6.7,0.441,0.478,3.3,3.9,0.852,0.7,2.5,3.1,7.0,1.4,0.1,2.9,3.2,12.8,0.0
1996,25.0,55.0,17.0,18.8,2.7,6.1,0.445,0.8,1.9,0.434,1.9,4.2,0.45,0.513,1.3,1.7,0.742,0.6,2.2,2.8,2.1,1.3,0.3,1.7,2.6,7.5,0.0
1996,23.0,4.0,0.0,5.0,0.8,2.0,0.375,0.0,0.0,,0.8,2.0,0.375,0.375,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,0.5,0.3,1.5,0.0
1996,25.0,3.0,0.0,2.3,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.0,0.3,0.3,1.3,0.7,0.0
1996,24.0,5.0,0.0,2.2,0.8,1.0,0.8,0.0,0.0,,0.8,1.0,0.8,0.8,0.0,0.0,,0.4,0.0,0.4,0.2,0.0,0.2,0.0,0.2,1.6,0.0
1996,28.0,11.0,11.0,26.7,4.4,10.7,0.407,0.6,1.9,0.333,3.7,8.8,0.423,0.436,1.8,2.9,0.625,1.2,5.4,6.5,2.8,0.4,0.9,2.5,2.7,11.2,0.0
1996,27.0,81.0,55.0,32.3,3.9,9.6,0.409,1.1,3.1,0.346,2.8,6.5,0.44,0.466,2.1,2.6,0.796,0.6,2.6,3.2,5.2,1.2,0.2,2.1,3.1,11.0,0.0
1996,28.0,74.0,1.0,12.9,2.1,4.4,0.468,0.1,0.4,0.167,2.0,4.0,0.498,0.476,1.1,1.5,0.764,0.8,1.6,2.4,0.9,0.3,0.1,1.1,1.7,5.3,0.0
1996,28.0,11.0,0.0,5.5,0.6,1.5,0.438,0.0,0.2,0.0,0.6,1.3,0.5,0.438,0.1,0.4,0.25,0.5,0.6,1.1,0.2,0.0,0.1,0.1,0.7,1.4,0.0
1996,33.0,71.0,2.0,18.1,2.2,4.9,0.442,0.0,0.3,0.167,2.1,4.7,0.456,0.446,1.4,1.7,0.833,1.1,2.3,3.4,1.2,0.9,0.3,0.9,2.1,5.8,0.0
1996,26.0,23.0,0.0,8.7,0.7,1.5,0.429,0.0,0.0,,0.7,1.5,0.429,0.429,0.3,0.8,0.444,1.0,1.1,2.1,0.4,0.2,0.3,0.7,1.5,1.7,0.0
1996,26.0,58.0,4.0,10.6,0.9,2.0,0.447,0.1,0.5,0.296,0.7,1.5,0.494,0.482,1.1,1.2,0.861,0.3,0.6,0.9,1.8,0.4,0.1,0.9,1.0,3.0,0.0
1996,34.0,81.0,13.0,21.9,3.3,7.2,0.462,0.0,0.1,0.143,3.3,7.1,0.466,0.463,1.3,2.0,0.65,2.0,3.5,5.5,1.1,0.7,0.4,0.9,3.2,8.0,0.0
1996,31.0,82.0,29.0,28.9,5.4,11.9,0.453,2.0,5.0,0.404,3.4,6.9,0.488,0.537,1.8,2.1,0.854,0.8,2.4,3.2,2.1,1.3,0.3,1.6,2.1,14.5,0.0
1996,27.0,46.0,1.0,17.0,1.6,3.5,0.453,0.4,1.2,0.377,1.2,2.3,0.491,0.516,1.0,1.3,0.726,0.6,1.3,1.8,0.6,0.5,0.0,0.5,2.0,4.6,0.0
1996,25.0,14.0,0.0,3.4,0.4,1.1,0.313,0.0,0.1,0.0,0.4,1.1,0.333,0.313,0.0,0.3,0.0,0.3,0.5,0.8,0.2,0.1,0.1,0.2,0.8,0.7,0.0
1996,25.0,19.0,18.0,28.5,4.4,9.7,0.451,1.8,4.1,0.436,2.6,5.6,0.462,0.543,2.9,3.8,0.764,0.6,1.8,2.4,2.5,0.8,0.2,1.9,2.6,13.4,0.0
1996,23.0,58.0,23.0,10.8,1.1,2.5,0.438,0.0,0.0,,1.1,2.5,0.438,0.438,0.7,1.1,0.613,1.0,2.2,3.1,0.0,0.1,0.7,1.2,2.0,2.8,0.0
1996,27.0,82.0,14.0,25.5,2.9,5.9,0.49,0.0,0.0,0.5,2.9,5.9,0.49,0.491,3.0,4.2,0.713,2.3,3.8,6.1,0.5,0.4,0.8,1.1,3.0,8.8,0.0
1996,26.0,78.0,77.0,33.6,4.3,7.7,0.558,0.0,0.0,,4.3,7.7,0.558,0.558,1.7,3.7,0.467,3.2,5.9,9.1,1.0,0.7,1.4,1.5,3.1,10.3,0.0
1996,25.0,74.0,14.0,24.0,3.7,7.6,0.486,1.7,3.6,0.476,2.0,4.0,0.495,0.598,1.5,1.7,0.868,0.5,1.2,1.7,1.4,0.4,0.1,0.9,1.6,10.7,0.0
1996,22.0,57.0,0.0,10.0,1.0,2.6,0.369,0.1,0.2,0.308,0.9,2.4,0.375,0.383,1.3,2.0,0.638,1.0,1.2,2.2,0.8,0.7,0.4,1.2,1.6,3.3,0.0
1996,28.0,28.0,0.0,17.9,2.0,3.9,0.509,0.0,0.0,,2.0,3.9,0.509,0.509,1.0,1.7,0.574,1.5,2.6,4.2,0.8,0.4,0.1,0.9,2.4,4.9,0.0
1996,26.0,79.0,12.0,22.9,3.8,10.3,0.366,1.3,3.8,0.331,2.5,6.5,0.386,0.427,2.8,3.6,0.78,0.9,1.9,2.8,1.4,1.0,0.6,1.4,2.8,11.7,0.0
1996,22.0,22.0,1.0,9.2,1.1,2.3,0.48,0.0,0.0,0.0,1.1,2.2,0.49,0.48,0.5,0.9,0.579,0.8,1.0,1.8,0.4,0.3,0.2,0.2,1.4,2.7,0.0
1996,24.0,82.0,10.0,24.6,3.8,8.4,0.459,1.7,3.9,0.44,2.1,4.5,0.476,0.56,3.0,4.0,0.755,0.5,1.2,1.7,4.3,0.7,0.2,2.3,2.9,12.4,0.0
1996,29.0,82.0,82.0,33.7,5.8,11.7,0.497,0.7,1.8,0.38,5.1,9.9,0.518,0.527,2.2,2.6,0.832,0.4,2.9,3.3,3.8,1.0,0.1,1.2,2.0,14.5,0.0
1996,26.0,65.0,65.0,33.2,6.4,11.8,0.543,0.0,0.1,0.167,6.4,11.7,0.546,0.544,3.0,4.1,0.734,2.3,5.3,7.6,1.9,1.1,0.8,2.9,3.5,15.8,0.0
1996,25.0,16.0,0.0,5.4,1.2,2.1,0.576,0.1,0.1,0.5,1.1,1.9,0.581,0.591,0.9,1.1,0.824,0.1,0.4,0.6,0.5,0.2,0.1,0.8,0.6,3.3,0.0
1996,27.0,79.0,79.0,31.3,5.2,10.2,0.513,0.0,0.2,0.167,5.2,10.0,0.521,0.515,2.4,3.7,0.641,2.5,6.1,8.6,3.3,1.0,1.7,2.5,3.5,12.9,0.0
1996,29.0,79.0,66.0,29.6,4.4,8.7,0.504,0.5,1.4,0.364,3.9,7.3,0.53,0.533,2.0,2.8,0.731,0.7,1.6,2.3,5.5,0.8,0.1,2.5,2.1,11.3,0.0
1996,33.0,52.0,51.0,38.4,6.4,14.7,0.433,1.5,4.5,0.332,4.9,10.2,0.478,0.484,5.1,6.5,0.784,1.9,5.3,7.2,5.8,2.0,0.5,2.6,2.9,19.3,0.0
1996,31.0,8.0,1.0,7.3,0.4,1.8,0.214,0.0,0.0,,0.4,1.8,0.214,0.214,0.4,0.8,0.5,0.3,0.6,0.9,0.3,0.3,0.0,0.3,2.4,1.1,0.0
1996,30.0,80.0,61.0,24.1,2.0,4.5,0.453,0.0,0.0,0.0,2.0,4.5,0.454,0.453,1.0,2.0,0.51,3.0,6.0,9.0,0.5,0.5,1.3,1.0,3.1,5.1,0.0
1996,32.0,67.0,40.0,32.7,3.8,8.9,0.426,1.8,4.4,0.406,2.0,4.5,0.447,0.528,2.4,2.9,0.822,0.4,1.6,2.1,4.0,0.6,0.0,1.4,1.6,11.8,0.0
1996,26.0,39.0,14.0,18.9,2.4,5.2,0.468,0.1,0.2,0.222,2.4,5.0,0.479,0.473,1.3,1.8,0.7,1.1,1.5,2.5,1.1,1.1,0.2,1.3,2.0,6.2,0.0
1996,23.0,67.0,12.0,19.2,4.1,9.8,0.418,1.1,3.1,0.357,3.0,6.7,0.446,0.475,2.3,3.8,0.599,0.9,0.9,1.7,1.5,0.6,0.2,1.1,1.9,11.6,0.0
1996,29.0,55.0,26.0,22.5,2.9,6.9,0.427,1.0,2.3,0.422,1.9,4.5,0.43,0.499,1.8,2.1,0.831,0.8,1.9,2.7,1.6,0.5,0.1,1.0,1.5,8.6,0.0
1996,25.0,42.0,7.0,15.6,2.8,6.6,0.424,0.0,0.1,0.0,2.8,6.5,0.429,0.424,2.0,2.7,0.719,1.2,1.9,3.1,0.6,0.4,0.9,1.2,1.7,7.5,0.0
1996,22.0,80.0,60.0,31.0,3.8,9.3,0.412,0.7,1.8,0.368,3.2,7.5,0.423,0.448,2.5,3.2,0.782,0.8,1.7,2.5,6.1,1.1,0.0,2.4,2.5,10.8,0.0
1996,30.0,82.0,82.0,33.8,4.9,11.7,0.419,1.0,3.0,0.343,3.9,8.7,0.446,0.463,1.9,2.5,0.755,1.2,3.0,4.2,2.6,1.4,0.6,2.1,3.0,12.7,0.0
1996,25.0,31.0,0.0,16.7,1.0,2.9,0.352,0.0,0.1,0.0,1.0,2.8,0.368,0.352,0.9,1.2,0.763,1.1,1.7,2.8,1.3,0.3,0.6,0.9,1.6,3.0,0.0
1996,40.0,28.0,0.0,9.8,1.5,3.9,0.373,0.0,0.0,,1.5,3.9,0.373,0.373,0.6,0.9,0.615,0.5,0.9,1.4,0.4,0.0,0.3,0.8,2.2,3.5,0.0
1996,30.0,34.0,33.0,29.6,4.2,11.5,0.364,1.2,3.1,0.404,2.9,8.4,0.35,0.418,2.0,2.5,0.81,0.4,1.8,2.2,2.1,1.6,0.2,2.0,2.0,11.6,0.0
1996,34.0,79.0,8.0,22.3,3.2,7.5,0.428,1.0,2.8,0.371,2.2,4.7,0.462,0.497,1.0,1.3,0.786,0.8,2.4,3.2,1.7,1.1,0.1,1.3,1.7,8.5,0.0
1996,23.0,65.0,0.0,14.8,1.6,3.7,0.43,0.2,1.0,0.226,1.4,2.8,0.5,0.459,1.0,1.2,0.844,0.3,0.9,1.2,2.2,0.4,0.0,1.2,2.0,4.4,0.0
1996,32.0,45.0,16.0,30.8,4.0,7.9,0.504,0.9,2.8,0.323,3.1,5.1,0.604,0.562,2.2,2.6,0.852,1.0,2.4,3.4,3.1,1.0,0.2,1.3,2.1,11.1,0.0
1996,27.0,77.0,77.0,37.7,6.8,14.6,0.466,2.1,5.1,0.411,4.7,9.5,0.495,0.537,4.2,5.5,0.771,0.9,4.2,5.1,2.7,0.9,0.4,2.6,2.3,20.0,0.0
1996,35.0,81.0,52.0,32.4,5.7,11.8,0.479,1.9,4.5,0.412,3.8,7.3,0.519,0.557,1.7,2.2,0.76,1.1,2.8,3.9,1.7,0.7,0.1,1.2,2.4,14.9,0.0
1996,25.0,45.0,28.0,28.2,4.2,9.6,0.438,0.1,0.5,0.182,4.1,9.1,0.451,0.442,2.0,3.3,0.601,2.1,5.1,7.2,1.6,0.8,0.7,1.8,3.6,10.5,0.0
1996,26.0,12.0,1.0,6.2,0.4,1.8,0.227,0.0,0.0,,0.4,1.8,0.227,0.227,0.3,0.5,0.5,0.4,0.3,0.7,0.3,0.2,0.3,0.3,0.9,1.1,0.0
1996,28.0,69.0,29.0,20.7,2.1,4.3,0.492,0.0,0.0,,2.1,4.3,0.492,0.492,1.1,1.7,0.641,2.2,4.3,6.5,0.9,0.6,1.4,1.2,3.0,5.3,0.0
1996,26.0,30.0,0.0,9.4,1.2,3.3,0.36,0.4,1.9,0.232,0.8,1.5,0.523,0.425,1.0,1.3,0.795,0.1,0.4,0.5,0.8,0.2,0.0,1.3,0.9,3.9,0.0
1996,33.0,76.0,76.0,36.6,8.9,19.2,0.466,0.1,0.4,0.143,8.9,18.8,0.472,0.467,4.6,6.1,0.761,2.1,8.5,10.6,2.1,0.9,2.4,2.9,3.3,22.5,0.0
1996,30.0,54.0,6.0,10.9,1.5,3.1,0.482,0.0,0.1,0.0,1.5,2.9,0.506,0.482,0.8,1.1,0.737,0.6,1.1,1.7,0.6,0.4,0.1,0.6,1.5,3.7,0.0
1996,29.0,82.0,79.0,32.7,5.1,11.2,0.459,1.7,4.4,0.394,3.4,6.8,0.502,0.537,1.3,1.6,0.769,0.9,2.9,3.8,2.3,0.7,0.5,1.5,2.8,13.3,0.0
1996,22.0,82.0,72.0,39.2,5.7,11.9,0.476,0.7,2.3,0.328,4.9,9.6,0.511,0.508,3.0,3.9,0.749,1.7,2.9,4.6,3.5,1.0,0.4,1.6,2.4,15.0,0.0
1996,26.0,18.0,1.0,7.4,1.2,2.0,0.583,0.0,0.0,,1.2,2.0,0.583,0.583,0.6,1.1,0.526,0.6,0.6,1.2,0.4,0.2,0.4,0.2,1.1,2.9,0.0
1996,33.0,77.0,3.0,22.7,2.9,6.8,0.433,0.0,0.4,0.107,2.9,6.4,0.452,0.436,1.7,2.3,0.751,0.6,1.6,2.2,3.3,0.5,0.1,1.6,1.5,7.7,0.0
1996,23.0,28.0,1.0,5.0,1.1,2.9,0.375,0.1,0.9,0.16,0.9,2.0,0.473,0.4,0.9,1.2,0.765,0.4,0.4,0.9,0.2,0.3,0.0,0.2,1.0,3.2,0.0
1996,27.0,73.0,2.0,11.0,1.5,3.3,0.439,0.0,0.1,0.125,1.5,3.2,0.449,0.441,0.8,1.0,0.847,0.7,1.7,2.4,0.3,0.1,0.3,0.8,1.6,3.8,0.0
1996,26.0,81.0,81.0,32.0,5.2,11.5,0.454,1.2,3.4,0.364,4.0,8.1,0.491,0.507,2.4,3.1,0.772,2.0,3.6,5.6,4.6,1.4,0.5,2.7,3.6,14.0,0.0
1996,30.0,65.0,13.0,20.4,2.3,5.8,0.401,0.7,1.8,0.386,1.7,4.1,0.408,0.459,0.6,0.7,0.792,0.3,1.4,1.7,1.5,0.5,0.1,0.7,2.3,5.9,0.0
1996,19.0,80.0,43.0,28.7,4.5,9.2,0.491,0.1,0.4,0.286,4.4,8.8,0.499,0.497,1.3,1.9,0.705,2.2,4.1,6.3,1.8,1.1,1.6,1.4,2.4,10.4,0.0
1996,28.0,71.0,2.0,20.1,4.6,8.0,0.575,0.0,0.0,0.0,4.6,8.0,0.576,0.575,2.0,2.9,0.671,1.8,4.1,5.9,0.6,0.5,0.6,1.3,3.1,11.1,0.0
1996,31.0,25.0,14.0,22.8,3.6,7.6,0.479,0.0,0.0,,3.6,7.6,0.479,0.479,1.9,3.1,0.603,1.4,3.2,4.6,0.6,0.4,0.4,1.6,3.0,9.2,0.0
1996,26.0,77.0,50.0,30.5,4.6,8.6,0.536,0.0,0.1,0.375,4.6,8.5,0.538,0.538,1.9,2.7,0.727,2.6,5.8,8.4,0.8,0.6,0.8,1.8,3.8,11.2,0.0
1996,27.0,47.0,46.0,35.8,5.2,11.1,0.469,0.6,1.7,0.329,4.7,9.5,0.494,0.494,2.9,3.7,0.784,1.5,3.4,4.9,5.5,1.4,0.5,2.8,2.8,14.0,0.0
1996,31.0,78.0,76.0,36.6,7.4,15.6,0.474,0.0,0.0,0.0,7.4,15.6,0.474,0.474,3.6,4.5,0.791,3.1,6.1,9.1,1.8,0.9,0.7,2.3,2.3,18.3,0.0
1996,28.0,15.0,0.0,4.7,0.8,2.2,0.364,0.1,0.4,0.167,0.7,1.8,0.407,0.379,0.1,0.1,1.0,0.4,0.1,0.5,0.3,0.2,0.1,0.0,0.7,1.7,0.0
1996,24.0,42.0,8.0,14.8,1.8,4.5,0.402,0.8,2.0,0.398,1.0,2.5,0.406,0.489,1.1,1.4,0.767,0.2,0.8,1.0,2.7,0.4,0.0,1.5,1.9,5.5,0.0
1996,25.0,53.0,5.0,11.6,1.5,3.6,0.404,0.6,1.5,0.39,0.9,2.1,0.414,0.487,1.0,1.3,0.765,0.3,0.8,1.1,1.0,0.5,0.0,0.9,1.2,4.5,0.0
1996,31.0,28.0,3.0,11.1,0.8,2.1,0.379,0.1,0.5,0.286,0.6,1.6,0.409,0.414,0.6,0.9,0.68,0.7,1.3,2.0,0.5,0.4,0.1,0.4,1.1,2.3,0.0
1996,23.0,78.0,75.0,30.7,5.5,10.8,0.507,0.1,0.2,0.235,5.4,10.6,0.513,0.51,3.4,4.6,0.732,2.2,4.7,7.0,1.6,0.5,1.3,2.4,3.4,14.4,0.0
1996,30.0,47.0,1.0,12.7,1.9,3.9,0.486,0.2,0.5,0.333,1.7,3.3,0.51,0.508,1.0,1.2,0.828,0.3,0.9,1.1,1.5,0.8,0.1,1.0,1.9,4.9,0.0
1996,29.0,31.0,2.0,17.0,1.1,3.2,0.354,0.3,1.1,0.235,0.9,2.1,0.415,0.394,0.2,0.2,0.833,0.2,0.9,1.1,3.1,0.7,0.1,1.0,1.4,2.7,0.0
1996,30.0,76.0,75.0,31.5,4.1,8.9,0.462,0.3,0.9,0.313,3.9,8.1,0.479,0.478,0.8,1.4,0.545,1.5,3.2,4.8,1.5,0.8,0.6,1.1,2.3,9.3,0.0
1996,30.0,63.0,62.0,36.3,5.5,10.7,0.513,0.0,0.1,0.167,5.5,10.7,0.516,0.513,2.4,3.3,0.734,2.8,6.4,9.2,2.7,1.0,1.2,1.0,2.3,13.4,0.0
1996,32.0,82.0,36.0,25.8,2.6,5.4,0.484,0.2,0.6,0.269,2.5,4.8,0.513,0.5,2.0,2.9,0.709,2.0,4.7,6.8,0.9,0.5,0.3,1.0,1.7,7.5,0.0
1996,26.0,78.0,78.0,36.3,6.1,12.9,0.471,0.3,1.1,0.302,5.7,11.8,0.487,0.484,3.7,4.8,0.773,2.3,6.6,8.8,3.1,1.8,1.2,3.0,3.4,16.2,0.0
1996,32.0,1.0,0.0,7.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0
1996,20.0,11.0,0.0,6.4,0.8,2.8,0.29,0.0,0.0,,0.8,2.8,0.29,0.29,0.6,1.6,0.389,0.9,1.1,2.0,0.1,0.0,0.8,0.8,1.1,2.3,0.0
1996,26.0,6.0,0.0,2.8,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.7,1.2,0.571,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3,1.3,0.0
1996,28.0,71.0,4.0,14.7,1.8,3.8,0.474,0.0,0.0,,1.8,3.8,0.474,0.474,1.2,1.6,0.765,1.2,1.9,3.1,0.3,0.3,0.2,0.7,1.9,4.8,0.0
1996,24.0,63.0,7.0,13.3,1.8,3.4,0.523,0.0,0.0,0.333,1.8,3.3,0.526,0.526,0.7,1.2,0.644,0.6,0.9,1.6,0.7,0.4,0.1,0.9,1.5,4.3,0.0
1996,24.0,82.0,82.0,36.8,7.6,14.8,0.513,1.1,3.5,0.314,6.5,11.4,0.573,0.549,5.4,7.1,0.767,1.6,2.7,4.3,7.1,2.0,0.5,2.8,2.0,21.7,0.319
1996,29.0,80.0,46.0,31.7,5.2,12.4,0.422,1.7,4.7,0.364,3.5,7.7,0.458,0.492,3.0,3.8,0.79,0.4,2.4,2.9,8.0,1.7,0.2,2.9,2.5,15.2,0.0
1996,34.0,82.0,82.0,35.3,5.3,11.5,0.464,1.5,4.0,0.372,3.8,7.5,0.513,0.529,1.9,2.5,0.757,0.4,2.1,2.5,4.3,1.6,0.1,2.2,2.5,14.0,0.0
1996,32.0,80.0,80.0,23.6,2.9,6.3,0.467,0.4,1.3,0.269,2.6,5.0,0.519,0.495,1.2,1.7,0.705,0.9,1.7,2.7,2.6,1.3,0.4,0.9,1.7,7.4,0.0
1996,25.0,61.0,1.0,16.7,3.0,6.5,0.461,0.8,2.0,0.376,2.2,4.5,0.5,0.52,1.1,1.4,0.782,0.7,1.3,2.0,1.3,0.6,0.0,0.8,0.9,7.9,0.0
1996,25.0,55.0,15.0,14.9,1.5,4.1,0.371,0.0,0.0,0.0,1.5,4.0,0.374,0.371,0.7,1.5,0.458,1.3,2.4,3.6,0.3,0.5,0.9,0.8,1.4,3.7,0.0
1996,29.0,82.0,82.0,34.4,5.4,11.4,0.473,1.8,4.6,0.384,3.6,6.8,0.534,0.551,3.0,3.5,0.874,1.0,2.6,3.6,2.7,1.8,0.2,2.0,2.1,15.6,0.0
1996,28.0,4.0,0.0,3.5,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.5,0.8,0.667,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1996,23.0,79.0,4.0,17.9,2.4,5.5,0.442,0.0,0.0,0.0,2.4,5.5,0.445,0.442,1.5,2.5,0.595,2.1,2.4,4.5,0.6,0.6,0.5,1.1,2.7,6.4,0.0
1996,29.0,44.0,6.0,8.9,0.9,2.2,0.412,0.0,0.0,0.0,0.9,2.2,0.417,0.412,0.1,0.4,0.294,0.7,1.2,1.8,0.4,0.2,0.2,0.7,1.4,1.9,0.0
1996,27.0,44.0,4.0,20.8,3.0,7.3,0.415,1.1,2.9,0.372,2.0,4.4,0.443,0.489,0.8,0.8,0.946,0.5,1.6,2.1,1.3,0.5,0.3,1.1,2.0,8.0,0.0
1996,23.0,80.0,80.0,40.8,7.1,15.3,0.462,0.1,0.3,0.192,7.0,14.9,0.468,0.464,6.1,8.1,0.751,1.6,8.2,9.8,6.9,1.3,0.6,3.3,3.0,20.2,0.056
1996,27.0,44.0,2.0,21.1,3.0,5.8,0.512,0.0,0.0,,3.0,5.8,0.512,0.512,1.8,3.1,0.6,2.1,3.4,5.5,0.8,0.7,0.5,1.5,3.3,7.8,0.0
1996,26.0,15.0,0.0,7.7,0.6,1.6,0.375,0.0,0.0,,0.6,1.6,0.375,0.375,0.0,0.0,,0.6,0.9,1.5,0.3,0.1,0.5,0.1,1.7,1.2,0.0
1996,23.0,15.0,1.0,5.7,0.5,1.3,0.421,0.1,0.2,0.333,0.5,1.1,0.438,0.447,1.0,1.2,0.833,0.3,0.3,0.6,0.5,0.4,0.1,0.5,0.8,2.1,0.0
1996,32.0,82.0,59.0,31.6,5.4,10.7,0.502,1.3,2.7,0.466,4.1,8.0,0.514,0.561,3.2,3.5,0.893,0.8,1.8,2.5,4.1,1.3,0.2,1.5,2.1,15.2,0.0
1996,25.0,71.0,71.0,37.1,4.2,10.3,0.41,2.0,5.5,0.366,2.2,4.8,0.459,0.507,1.6,2.0,0.776,1.4,4.4,5.8,4.0,1.6,1.5,2.3,2.8,12.0,0.0
1996,24.0,82.0,75.0,37.5,6.9,15.2,0.453,2.3,5.5,0.427,4.5,9.7,0.468,0.53,3.6,4.4,0.823,0.7,3.0,3.7,3.0,0.7,0.2,2.8,2.8,19.7,0.0
1996,26.0,25.0,0.0,11.0,1.3,2.6,0.5,0.0,0.1,0.333,1.2,2.4,0.508,0.508,0.8,1.0,0.808,1.2,2.1,3.4,0.3,0.5,0.3,0.7,2.4,3.4,0.0
